word,level,pos,url,audioUk,audioUs
shake,b1,noun,/definition/english/shake_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shake/shake__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shake/shake__us_1.mp3
shake,a2,verb,/definition/english/shake_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shake/shake__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shake/shake__us_1.mp3
shall,a2,modal verb,/definition/english/shall,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shall/shall__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shall/shall__us_1_rr.mp3
shallow,b2,adjective,/definition/english/shallow,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shall/shallow__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shall/shallow__us_1.mp3
shame,b2,noun,/definition/english/shame_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shame/shame__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shame/shame__us_1.mp3
shape,a2,noun,/definition/english/shape_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shape/shape__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shape/shape__us_1.mp3
shape,b2,verb,/definition/english/shape_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shape/shape__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shape/shape__us_1.mp3
shaped,b2,adjective,/definition/english/shaped,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shape/shaped__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shape/shaped__us_1.mp3
share,b1,noun,/definition/english/share_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/share/share__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/share/share__us_1.mp3
share,a1,verb,/definition/english/share_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/share/share__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/share/share__us_1.mp3
shareholder,c1,noun,/definition/english/shareholder,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/share/shareholder__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/share/shareholder__us_1.mp3
sharp,b1,adjective,/definition/english/sharp_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/sharp/sharp__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/sharp/sharp__us_1.mp3
shatter,c1,verb,/definition/english/shatter,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sha/shatt/shatter__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sha/shatt/shatter__us_1.mp3
she,a1,pronoun,/definition/english/she_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/she__/she__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/she__/she__us_1.mp3
shed,c1,verb,/definition/english/shed_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/shed_/shed__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/shed_/shed__us_1.mp3
sheep,a1,noun,/definition/english/sheep,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/sheep/sheep__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/sheep/sheep__us_1.mp3
sheer,c1,adjective,/definition/english/sheer_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/sheer/sheer__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/sheer/sheer__us_1.mp3
sheet,a2,noun,/definition/english/sheet,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/sheet/sheet__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/sheet/sheet__us_1.mp3
shelf,b1,noun,/definition/english/shelf,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/shelf/shelf__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/shelf/shelf__us_1.mp3
shell,b1,noun,/definition/english/shell_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/shell/shell__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/shell/shell__us_1.mp3
shelter,b2,noun,/definition/english/shelter_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/shelt/shelter__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/shelt/shelter__us_3.mp3
shelter,b2,verb,/definition/english/shelter_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/she/shelt/shelter__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/she/shelt/shelter__us_3.mp3
shift,b1,noun,/definition/english/shift_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/shift/shift__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/shift/shift__us_1.mp3
shift,b2,verb,/definition/english/shift_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/shift/shift__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/shift/shift__us_1.mp3
shine,b1,verb,/definition/english/shine_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/shine/shine__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/shine/shine__us_1.mp3
shiny,b1,adjective,/definition/english/shiny,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/shiny/shiny__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/shiny/shiny__us_2.mp3
ship,a2,noun,/definition/english/ship_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/ship_/ship__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/ship_/ship__us_1.mp3
ship,b2,verb,/definition/english/ship_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/ship_/ship__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/ship_/ship__us_1.mp3
shipping,c1,noun,/definition/english/shipping,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/shipp/shipping__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/shipp/shipping__us_1.mp3
shirt,a1,noun,/definition/english/shirt,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shi/shirt/shirt__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shi/shirt/shirt__us_1.mp3
shock,b2,noun,/definition/english/shock_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shock/shock__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shock/shock__us_1.mp3
shock,b2,verb,/definition/english/shock_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shock/shock__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shock/shock__us_1.mp3
shocked,b2,adjective,/definition/english/shocked,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shock/shocked__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shock/shocked__us_1.mp3
shocking,b2,adjective,/definition/english/shocking,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shock/shocking__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shock/shocking__us_1.mp3
shoe,a1,noun,/definition/english/shoe_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoe_/shoe__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shoe_/shoe__us_1.mp3
shoot,c1,noun,/definition/english/shoot_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoot/shoot__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shoot/shoot__us_1.mp3
shoot,b1,verb,/definition/english/shoot_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoot/shoot__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shoot/shoot__us_1.mp3
shooting,b2,noun,/definition/english/shooting,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoot/shooting__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shoot/shooting__us_3.mp3
shop,a1,noun,/definition/english/shop_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shop_/shop__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shop_/shop__us_1.mp3
shop,a1,verb,/definition/english/shop_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shop_/shop__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shop_/shop__us_1.mp3
shopping,a1,noun,/definition/english/shopping,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shopp/shopping__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shopp/shopping__us_1.mp3
shore,b2,noun,/definition/english/shore_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shore/shore__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shore/shore__us_1.mp3
short,a1,adjective,/definition/english/short_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/short/short__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/short/short__us_1.mp3
short-term,b2,adjective,/definition/english/short-term,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/short/short_term_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/short/short_term_1_us_1.mp3
shortage,b2,noun,/definition/english/shortage,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/short/shortage__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/short/shortage__us_1.mp3
shortly,b2,adverb,/definition/english/shortly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/short/shortly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/short/shortly__us_1.mp3
shot,b2,noun,/definition/english/shot_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shot_/shot__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shot_/shot__us_2.mp3
should,a1,modal verb,/definition/english/should,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoul/should__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shoul/should__us_4_rr.mp3
shoulder,a2,noun,/definition/english/shoulder_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shoul/shoulder__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shoul/shoulder__us_1.mp3
shout,a2,noun,/definition/english/shout_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shout/shout__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shout/shout__us_1.mp3
shout,a2,verb,/definition/english/shout_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/shout/shout__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/shout/shout__us_1.mp3
show,a1,noun,/definition/english/show_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/show_/show__gb_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/show_/show__us_1.mp3
show,a1,verb,/definition/english/show_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/show_/show__gb_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/show_/show__us_1.mp3
shower,a1,noun,/definition/english/shower_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sho/showe/shower__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sho/showe/shower__us_1.mp3
shrink,c1,verb,/definition/english/shrink_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shr/shrin/shrink__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shr/shrin/shrink__us_1.mp3
shrug,c1,verb,/definition/english/shrug_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shr/shrug/shrug__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shr/shrug/shrug__us_1.mp3
shut,a2,adjective,/definition/english/shut_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shu/shut_/shut__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shu/shut_/shut__us_1.mp3
shut,a2,verb,/definition/english/shut_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shu/shut_/shut__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shu/shut_/shut__us_1.mp3
shy,b1,adjective,/definition/english/shy_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/shy/shy__/shy__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/shy/shy__/shy__us_1.mp3
sibling,b2,noun,/definition/english/sibling,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sib/sibli/sibling__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sib/sibli/sibling__us_1.mp3
sick,a1,adjective,/definition/english/sick_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sic/sick_/sick__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sic/sick_/sick__us_1.mp3
side,a2,noun,/definition/english/side_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sid/side_/side__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sid/side_/side__us_1.mp3
sigh,c1,noun,/definition/english/sigh_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/sigh_/sigh__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/sigh_/sigh__us_1.mp3
sigh,c1,verb,/definition/english/sigh_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/sigh_/sigh__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/sigh_/sigh__us_1.mp3
sight,b1,noun,/definition/english/sight_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cit/cite_/cite__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/sight/sight__us_1.mp3
sign,a2,noun,/definition/english/sign_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/sign_/sign__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/sign_/sign__us_1.mp3
sign,a2,verb,/definition/english/sign_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/sign_/sign__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/sign_/sign__us_1.mp3
signal,b1,noun,/definition/english/signal_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signa/signal__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/signa/signal__us_4.mp3
signal,b1,verb,/definition/english/signal_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signa/signal__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/signa/signal__us_4.mp3
signature,b2,noun,/definition/english/signature,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signa/signature__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/signa/signature__us_1.mp3
significance,b2,noun,/definition/english/significance,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signi/significance__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/signi/significance__us_1.mp3
significant,b2,adjective,/definition/english/significant,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signi/significant__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/signi/significant__us_1.mp3
significantly,b2,adverb,/definition/english/significantly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sig/signi/significantly__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sig/signi/significantly__us_1.mp3
silence,b2,noun,/definition/english/silence_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sil/silen/silence__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sil/silen/silence__us_2.mp3
silent,b1,adjective,/definition/english/silent,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sil/silen/silent__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sil/silen/silent__us_1.mp3
silk,b2,noun,/definition/english/silk,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sil/silk_/silk__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sil/silk_/silk__us_1.mp3
silly,b1,adjective,/definition/english/silly_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sil/silly/silly__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sil/silly/silly__us_2.mp3
silver,a2,adjective,/definition/english/silver_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sil/silve/silver__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sil/silve/silver__us_1.mp3
silver,a2,noun,/definition/english/silver_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sil/silve/silver__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sil/silve/silver__us_1.mp3
similar,a1,adjective,/definition/english/similar,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simil/similar__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simil/similar__us_1.mp3
similarity,b1,noun,/definition/english/similarity,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simil/similarity__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simil/similarity__us_1.mp3
similarly,b1,adverb,/definition/english/similarly,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simil/similarly__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simil/similarly__us_1.mp3
simple,a2,adjective,/definition/english/simple,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simpl/simple__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simpl/simple__us_1.mp3
simply,b1,adverb,/definition/english/simply,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simpl/simply__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simpl/simply__us_1.mp3
simulate,c1,verb,/definition/english/simulate,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simul/simulate__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simul/simulate__us_1.mp3
simulation,c1,noun,/definition/english/simulation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simul/simulation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simul/simulation__us_1.mp3
simultaneously,c1,adverb,/definition/english/simultaneously,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sim/simul/simultaneously__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sim/simul/simultaneously__us_1.mp3
sin,c1,noun,/definition/english/sin_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/sin__/sin__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/sin__/sin__us_2.mp3
since,b1,adverb,/definition/english/since_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/since/since__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/since/since__us_1.mp3
since,a2,conjunction,/definition/english/since_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/since/since__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/since/since__us_1.mp3
since,a2,preposition,/definition/english/since_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/since/since__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/since/since__us_1.mp3
sincere,b2,adjective,/definition/english/sincere,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/since/sincere__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/since/sincere__us_1.mp3
sing,a1,verb,/definition/english/sing_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/sing_/sing__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/sing_/sing__us_1.mp3
singer,a1,noun,/definition/english/singer,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/singe/singer__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/singe/singer__us_1.mp3
singing,a2,noun,/definition/english/singing,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/singi/singing__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/singi/singing__us_1.mp3
single,a2,adjective,/definition/english/single_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/singl/single__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/singl/single__us_1.mp3
single,a2,noun,/definition/english/single_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/singl/single__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/singl/single__us_1.mp3
sink,b1,verb,/definition/english/sink_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sin/sink_/sink__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sin/sink_/sink__us_1.mp3
sir,a2,noun,/definition/english/sir,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sir/sir__/sir__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sir/sir__/sir__us_1.mp3
sister,a1,noun,/definition/english/sister,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sis/siste/sister__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sis/siste/sister__us_1.mp3
sit,a1,verb,/definition/english/sit,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sit/sit__/sit__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sit/sit__/sit__us_1.mp3
site,a2,noun,/definition/english/site_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cit/cite_/cite__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sit/site_/site__us_1.mp3
situated,c1,adjective,/definition/english/situated,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sit/situa/situated__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sit/situa/situated__us_1.mp3
situation,a1,noun,/definition/english/situation,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sit/situa/situation__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sit/situa/situation__us_1.mp3
six,a1,number,/definition/english/six,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/six/six__/six__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/six/six__/six__us_1.mp3
sixteen,a1,number,/definition/english/sixteen,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/six/sixte/sixteen__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/six/sixte/sixteen__us_1.mp3
sixty,a1,number,/definition/english/sixty,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/six/sixty/sixty__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/six/sixty/sixty__us_1.mp3
size,a2,noun,/definition/english/size_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/siz/size_/size__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/siz/size_/size__us_1.mp3
sketch,c1,noun,/definition/english/sketch_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ske/sketc/sketch__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ske/sketc/sketch__us_1.mp3
ski,a2,adjective,/definition/english/ski_2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/ski__/ski__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/ski__/ski__us_1.mp3
ski,a2,noun,/definition/english/ski_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/ski__/ski__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/ski__/ski__us_1.mp3
ski,a2,verb,/definition/english/ski_3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/ski__/ski__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/ski__/ski__us_1.mp3
skiing,a2,noun,/definition/english/skiing,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skiin/skiing__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/skiin/skiing__us_1.mp3
skill,a1,noun,/definition/english/skill,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skill/skill__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/skill/skill__us_1.mp3
skilled,b2,adjective,/definition/english/skilled,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skill/skilled__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/skill/skilled__us_1.mp3
skin,a2,noun,/definition/english/skin_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skin_/skin__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/skin_/skin__us_1.mp3
skip,c1,verb,/definition/english/skip_1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/ski/skip_/skip__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/ski/skip_/skip__us_1.mp3
